youtube_id,start_second,end_second,onto
rFYektUXAAk,60.0,70.0,/m/0199g
rFgKRiWneCQ,20.0,30.0,/m/0g6b5
rFinonHyfPI,350.0,360.0,/m/03vt0
rG3bZ91UFq4,70.0,80.0,/m/06mb1
rGBIqWUa4sE,30.0,40.0,/m/06_fw
rGGHqQC5Og0,60.0,70.0,/m/0199g
rGKoJBSXt8o,170.0,180.0,/m/02k_mr
rGOL1JjzOYc,0.0,10.0,/m/0199g
rGPZi5prfrY,0.0,10.0,/m/0g6b5
rGfXczLVJY0,140.0,150.0,/m/03vt0
rGjNGgcSb1c,12.0,22.0,/m/0g6b5
rGv2A4wFMRc,30.0,40.0,/m/0_ksk
rH9bOH07zqM,10.0,20.0,/m/03k3r
rHAXc09Et80,60.0,70.0,/m/06mb1
rHkRWSpLpjg,110.0,120.0,/m/05kq4
rHlpb_LxBqk,30.0,40.0,/m/0199g
rHwbey-S8yM,30.0,40.0,/m/0199g
rI7kpAGcRDw,10.0,20.0,/m/0199g
rIA9_lC32Y0,0.0,10.0,/m/06mb1
rIGi2VIOlYI,20.0,30.0,/m/03vt0
rIIhF7Twv8I,30.0,40.0,/m/0199g
rIOS6H_5M_0,320.0,330.0,/m/0g6b5
rJ-0KMSkSmw,210.0,220.0,/m/02k_mr
rJDblo1lSi0,10.0,20.0,/m/06mb1
rJEP_fLeR3w,50.0,60.0,/m/0199g
rJRme4viAu0,110.0,120.0,/m/03vt0
rJcn2VtQyGs,0.0,10.0,/m/05kq4
rJi_tmo9KG4,580.0,590.0,/m/03vt0
rJqkuDtpwjc,0.0,10.0,/m/06mb1
rK-hQYU6A84,50.0,60.0,/m/02k_mr
rKAuNAJnD-Y,0.0,10.0,/m/06mb1
rKTDG6AEvy4,25.0,35.0,/m/07qlf79
rKa0FRaAna4,0.0,10.0,/m/0_ksk
rKeHOQp-vQw,50.0,60.0,/m/02k_mr
rKj9b75GyS4,110.0,120.0,/m/06mb1
rKn7WGoJOu8,30.0,40.0,/m/02k_mr
rLC2yCjK-SA,30.0,40.0,/m/03k3r
rLMyPHLHbPs,0.0,6.0,/m/06_fw
rLU4K_tnMsM,30.0,40.0,/m/05kq4
rM2DbKJQj5c,260.0,270.0,/m/07qlf79
rM8AB1r4xMs,10.0,20.0,/m/0199g
rMQdi2EjShI,30.0,40.0,/m/07qlf79
rMoWlVrBE38,180.0,190.0,/m/02k_mr
rMz1CY_yEVE,460.0,470.0,/m/06_fw
rMzh35TPHzc,120.0,130.0,/m/0199g
rNToQgAhKlY,160.0,170.0,/m/0_ksk
rNXqcVoL-mo,30.0,40.0,/m/0199g
rNhpHsoBuO0,10.0,20.0,/m/06_fw
rNimTpxoQ6o,80.0,90.0,/m/03vt0
rNjoCg1oBIs,40.0,50.0,/m/03vt0
rO-wWC0pj7I,10.0,20.0,/m/03vt0
rOJmIYZkHks,70.0,80.0,/m/0_ksk
rOPzARRwEyE,0.0,10.0,/m/0g6b5
rOVw7SJ-aQI,50.0,60.0,/m/06_fw
rPAXKjHtln8,23.0,33.0,/m/0199g
rPBEO0XTD24,130.0,140.0,/m/06_fw
rPLRUB_fGWQ,240.0,250.0,/m/03vt0
rPPAX5omGVw,40.0,50.0,/m/0199g
rPQ9oNjUEgo,25.0,35.0,/m/0199g
rPY2AsgZ5Bg,550.0,560.0,/m/03vt0
rPa9mZsprbw,160.0,170.0,/m/05kq4
rPk6_HU5bxk,30.0,40.0,/m/07qlf79
rPtXyv3bxAo,570.0,580.0,/m/03vt0
rPwbNkRFQdc,60.0,70.0,/m/05kq4
rPzUiRbE4as,100.0,110.0,/m/0199g
rQFGTL8jUPQ,22.0,32.0,/m/05kq4
rQGxjeJ4kLU,30.0,40.0,/m/0g6b5
rQST8XbfNeA,80.0,90.0,/m/06_fw
rQiVvloCpQY,360.0,370.0,/m/0_ksk
rQu7FOCXvNY,30.0,40.0,/m/0199g
rQwFBPdN6xk,10.0,20.0,/m/0199g
rQyJjHGdF2A,30.0,40.0,/m/03k3r
rRMX28S9whY,30.0,40.0,/m/02k_mr
rROS3MbHYzU,280.0,290.0,/m/05kq4
rRVqHBvEqCc,140.0,150.0,/m/03vt0
rRZx-jmU2DQ,80.0,90.0,/m/0g6b5
rRjvEuI-iXg,20.0,30.0,/m/03k3r
rSHvW5dGanw,150.0,160.0,/m/0g6b5
rSNHn9tNQt4,0.0,10.0,/m/0g6b5
rSVZNxOFlcg,30.0,40.0,/m/0199g
rS_kt9eVCUQ,30.0,40.0,/m/07qlf79
rT1o1DBX8d0,30.0,40.0,/m/03vt0
rT2FNg2SDtk,70.0,80.0,/m/02k_mr
rT3f5jvBS8s,40.0,50.0,/m/0_ksk
rTKuABX5LJ4,260.0,270.0,/m/0_ksk
rTLC_NvEgko,20.0,30.0,/m/02k_mr
rTRm3uMlw68,0.0,10.0,/m/0199g
rTRvrVvwMok,120.0,130.0,/m/0_ksk
rTSvwqbAVTo,10.0,20.0,/m/03vt0
rU2kgj41-1w,110.0,120.0,/m/05kq4
rU6u0DDJkXs,10.0,20.0,/m/0g6b5
rUB8kAgFhQc,270.0,280.0,/m/0g6b5
rUOYPBlRf0E,10.0,20.0,/m/05kq4
rUd7QLHEKXY,10.0,20.0,/m/05kq4
rUeyItsfSvk,100.0,110.0,/m/0_ksk
rUiOZBtWNIw,30.0,40.0,/m/02k_mr
rUxWMjCo8EA,80.0,90.0,/m/0199g
rUyGYUj54fU,0.0,10.0,/m/03k3r
rVGGPIvBm-A,220.0,230.0,/m/0199g
rV_5ChRJjeM,200.0,210.0,/m/07qlf79
rVdrWW5sq9c,160.0,170.0,/m/0g6b5
rVliFzC0R-I,30.0,40.0,/m/0199g
rVpMJTQMvpk,10.0,20.0,/m/0g6b5
rVqPSfopnwo,240.0,250.0,/m/03k3r
rVugwcn_IWU,16.0,26.0,/m/0g6b5
rW_ssF96O6g,10.0,20.0,/m/0g6b5
rWnBIeiU7Rc,270.0,280.0,/m/02k_mr
rWnX-maX6yQ,80.0,90.0,/m/05kq4
rWopiQvVRDU,30.0,40.0,/m/0199g
rWweLoOqk9s,30.0,40.0,/m/07qlf79
rX7nCFgf5O0,30.0,40.0,/m/07qlf79
rXHuLIrPoKY,10.0,20.0,/m/05kq4
rXIm39l6B9U,210.0,220.0,/m/06_fw
rXJMTCGGbl4,180.0,190.0,/m/06_fw
rXQImdxkLL8,4.0,14.0,/m/07qlf79
rXSyyvt8las,130.0,140.0,/m/06mb1
rXkrMHZXUs0,20.0,30.0,/m/0g6b5
rY7Og3EZwKc,90.0,100.0,/m/0_ksk
rYCRHmbkXh8,30.0,40.0,/m/03k3r
rYNfb1v11n0,70.0,80.0,/m/0_ksk
rYVuzjoJh_U,30.0,40.0,/m/05kq4
rYpjIZy-Jb8,20.0,30.0,/m/03vt0
rZ6VOyTvXGs,0.0,6.0,/m/06_fw
rZNEptruN04,70.0,80.0,/m/0g6b5
rZNx6tQds1w,60.0,70.0,/m/0_ksk
rZRquxwPhSQ,130.0,140.0,/m/06mb1
rZTt1EwBpKE,120.0,130.0,/m/05kq4
rZUVADfr2m0,30.0,40.0,/m/03vt0
rZZkJhK7BO8,0.0,10.0,/m/0g6b5
rZ_3M2uId6A,30.0,40.0,/m/05kq4
rZhMN2gL714,10.0,20.0,/m/06_fw
rZlHlFsrIqY,190.0,200.0,/m/06mb1
r_2vk_vPTns,560.0,570.0,/m/0g6b5
r_4i5VdvKt8,80.0,90.0,/m/07qlf79
r_BrtS-VfJU,440.0,450.0,/m/0_ksk
r_CpyraXXQw,10.0,20.0,/m/06mb1
r_UzeiVWPZs,30.0,40.0,/m/07qlf79
r_Yjw7pXQaI,0.0,10.0,/m/06_fw
r__UelYC3HY,80.0,90.0,/m/05kq4
r_c9JlAVFMI,140.0,150.0,/m/06mb1
r_lxy6zOk-U,30.0,40.0,/m/0199g
r_vOepAkE8s,30.0,40.0,/m/03k3r
ra8hV7d2f90,50.0,60.0,/m/06_fw
raCV7nZzNIo,0.0,10.0,/m/06mb1
raxjv7Akp0o,140.0,150.0,/m/0g6b5
rb1frLkV9-Q,30.0,40.0,/m/06mb1
rbFd9T4_5_s,400.0,410.0,/m/0g6b5
rbSDdz_O2go,160.0,170.0,/m/0_ksk
rbd5qMDXIHw,30.0,40.0,/m/07qlf79
rbi8YREomwU,360.0,370.0,/m/06_fw
rcDdF31PpGw,140.0,150.0,/m/03k3r
rcc02h3TxqA,30.0,40.0,/m/07qlf79
rcruwZjv-po,80.0,90.0,/m/06mb1
rdCLkBSYpbM,120.0,130.0,/m/03vt0
rdDNEJTqMQ4,30.0,40.0,/m/0199g
rdEH58RNhgk,420.0,430.0,/m/03vt0
rdPBC9vago0,60.0,70.0,/m/07qlf79
rdTVz5cw64E,340.0,350.0,/m/02k_mr
rdXlPeOipsk,30.0,40.0,/m/02k_mr
rddCQjKtul4,30.0,40.0,/m/0199g
rdfoHB16L-g,30.0,40.0,/m/05kq4
rdrYdxobxIg,30.0,40.0,/m/0199g
rdwlSmJAjMw,0.0,10.0,/m/0g6b5
re9iYt_5tas,120.0,130.0,/m/05kq4
redH0svMaJo,280.0,290.0,/m/0g6b5
redrJeUS-b4,130.0,140.0,/m/06_fw
relUs7ofJbQ,0.0,8.0,/m/0199g
repsNhWCTmY,40.0,50.0,/m/0_ksk
rf6pwSfpq4Y,11.0,21.0,/m/05kq4
rfGu3yGcnJQ,100.0,110.0,/m/0199g
rfOjB2KDTYo,50.0,60.0,/m/05kq4
rfSp_5qJjrw,30.0,40.0,/m/07qlf79
rfnCy8Padec,300.0,310.0,/m/06mb1
rfuLtsr0ZgE,50.0,60.0,/m/06_fw
rg2bj9Ujxsc,80.0,90.0,/m/03vt0
rgS34FSIo3I,320.0,330.0,/m/0199g
rgVMrXm1PYE,90.0,100.0,/m/0g6b5
rgZqAzgkDqg,20.0,30.0,/m/05kq4
rgflAadt0oY,8.0,18.0,/m/07qlf79
rgp4zrBujuQ,30.0,40.0,/m/05kq4
rgqyTnZjuMg,350.0,360.0,/m/06mb1
rh9CAU42xag,90.0,100.0,/m/06_fw
rhCXMONSvmc,390.0,400.0,/m/03vt0
rhDDn2Nw_4o,300.0,310.0,/m/02k_mr
rhH6EBkpvEQ,240.0,250.0,/m/0_ksk
rhut1JkT3D0,20.0,30.0,/m/07qlf79
rhwxbiR3E9g,60.0,70.0,/m/03vt0
rhxSWVXhY8E,20.0,30.0,/m/0_ksk
ri2SN6JDF5I,30.0,40.0,/m/07qlf79
ri5wP5CUekE,90.0,100.0,/m/02k_mr
riDjOKHXORs,30.0,40.0,/m/0199g
riO_tvCekyw,40.0,50.0,/m/06_fw
rihX40VYpqY,40.0,50.0,/m/0199g
rj2sGnoHkHM,310.0,320.0,/m/0g6b5
rjLV_GiJqIk,80.0,90.0,/m/06_fw
rjRgRuAphOs,240.0,250.0,/m/0_ksk
rjWBqI7-7U8,30.0,40.0,/m/07qlf79
rjWpCxOaPKY,30.0,40.0,/m/07qlf79
rjkNTZAJtAg,0.0,10.0,/m/0g6b5
rjlG4StrK6E,80.0,90.0,/m/03vt0
rjxc49Dfq3E,410.0,420.0,/m/05kq4
rkOSeGg9n08,20.0,30.0,/m/05kq4
rkSaHwMIUzc,0.0,10.0,/m/0_ksk
rkckWguLhlw,20.0,30.0,/m/05kq4
rkz3exeN6nE,30.0,40.0,/m/03k3r
rl_EXu3K6KU,230.0,240.0,/m/02k_mr
rlnY_yrBX_8,210.0,220.0,/m/06mb1
rm1dF-BW0UY,0.0,10.0,/m/0199g
rm3tCafrnFs,30.0,40.0,/m/07qlf79
rmDOGLbVhTU,0.0,10.0,/m/06_fw
rmEoU0Ui36Q,30.0,40.0,/m/07qlf79
rma9KHHyvXQ,90.0,100.0,/m/06mb1
rmjkYaVU_Pg,590.0,600.0,/m/06mb1
rmpD3GHh-Gw,240.0,250.0,/m/06_fw
rmrwccZMvls,0.0,10.0,/m/03vt0
rmtJy83QmOM,30.0,40.0,/m/0g6b5
rn9uCGigP6M,17.0,27.0,/m/0199g
rnADZ2xIRZs,70.0,80.0,/m/06mb1
rnFbBItICj4,30.0,40.0,/m/05kq4
rnm8TjglYlA,30.0,40.0,/m/0g6b5
roFLkjKtxtk,30.0,40.0,/m/0199g
roOcJc80Rfk,400.0,410.0,/m/05kq4
rp-PLTSIzp4,30.0,40.0,/m/0199g
rp-dViAQzQk,80.0,90.0,/m/0199g
rp9GMKFE0IY,40.0,50.0,/m/0_ksk
rpF5_0liJQA,30.0,40.0,/m/0g6b5
rpMC1GR4WdE,50.0,60.0,/m/03vt0
rpVmmQAUlnU,0.0,6.0,/m/0199g
rp_Ezh-8fTk,30.0,40.0,/m/05kq4
rpg1jJubObY,70.0,80.0,/m/05kq4
rqF4uwABLWE,40.0,50.0,/m/0_ksk
rqYhAEkvUng,30.0,40.0,/m/0_ksk
rqusRTeZQpo,30.0,40.0,/m/0199g
rr0q35JPO8k,40.0,50.0,/m/06_fw
rr8_GDV1HN4,30.0,40.0,/m/0199g
rrIjcO5aiJA,80.0,90.0,/m/0_ksk
rrIqlaY37Z0,30.0,40.0,/m/07qlf79
rrR4REG3hh8,20.0,30.0,/m/06_fw
rrT1V8KzU-o,230.0,240.0,/m/07qlf79
rrfmXp0XJ3Y,10.0,20.0,/m/0g6b5
rrkvVXu-_WE,30.0,40.0,/m/06_fw
rsPBNLzOqNM,160.0,170.0,/m/03vt0
rsf85H1l2Lg,260.0,270.0,/m/0_ksk
rskUahE5VDE,0.0,10.0,/m/0g6b5
rsmzX9kPl_U,30.0,40.0,/m/06_fw
rt-FKwsaGBw,0.0,10.0,/m/0g6b5
rt8xa_mzFJ0,0.0,10.0,/m/0g6b5
rtLGQ_tg4NE,70.0,80.0,/m/06_fw
rtZp3M1Nyjo,10.0,20.0,/m/06_fw
rtdkZX6In3E,120.0,130.0,/m/06_fw
rtdm6WJt-8U,30.0,40.0,/m/0199g
ruVkhuHEaiM,27.0,37.0,/m/06_fw
ruVv_UZEv1A,170.0,180.0,/m/06mb1
rupCTrEhtgI,0.0,10.0,/m/06_fw
rv5aH5mc288,20.0,30.0,/m/06mb1
rvHCE3IaTZ0,140.0,150.0,/m/07qlf79
rvmQEDCJdI8,150.0,160.0,/m/03vt0
rvon_FC3KGY,0.0,10.0,/m/02k_mr
rvvvyfhJO9w,0.0,10.0,/m/05kq4
rvwvpNvDMC8,190.0,200.0,/m/07qlf79
rw1tD-cWklA,100.0,110.0,/m/05kq4
rwSP1Zk553E,17.0,27.0,/m/0199g
rw_x_DnRlAc,50.0,60.0,/m/0g6b5
rwkf1VH52cI,30.0,40.0,/m/07qlf79
rwtRVI6pPF0,20.0,30.0,/m/03vt0
rwtmaKiCcQU,30.0,40.0,/m/07qlf79
rx2QslaQ6xM,130.0,140.0,/m/06_fw
rxJDmBIoVHo,30.0,40.0,/m/05kq4
rxk14TdCbVg,70.0,80.0,/m/06_fw
rxro9RgXBTg,490.0,500.0,/m/05kq4
ry2UpC8zWXw,30.0,40.0,/m/07qlf79
ryFDPxgDOGc,570.0,580.0,/m/03vt0
ryKjkzm-zG8,30.0,40.0,/m/05kq4
ryNkGfrs3Nc,380.0,390.0,/m/05kq4
rySI9G_8GHU,90.0,100.0,/m/0_ksk
ryYAQk0nMlI,70.0,80.0,/m/02k_mr
ryhwl-6CLDY,190.0,200.0,/m/06_fw
ryzCGOMfow0,60.0,70.0,/m/07qlf79
rz4PDS2eDBE,130.0,140.0,/m/02k_mr
rz68vPX4oR8,0.0,10.0,/m/0_ksk
rz6MQA5J2s8,30.0,40.0,/m/07qlf79
rzCZ9l1sjd8,90.0,100.0,/m/02k_mr
rzLIwsgq0lo,30.0,40.0,/m/06mb1
rzQIX3m06Ps,0.0,10.0,/m/0199g
rzx0nHiWAjU,10.0,20.0,/m/06_fw
s-3FqK1b8c8,150.0,160.0,/m/0_ksk
s-AZcrnNWmM,340.0,350.0,/m/03vt0
s-MabD6SRXM,20.0,30.0,/m/05kq4
s-R2SoWn4Y0,0.0,10.0,/m/0199g
s-T9OVOiMLo,330.0,340.0,/m/03vt0
s-tz_tCHzWo,10.0,20.0,/m/0g6b5
s-w8oS5ZLjU,550.0,560.0,/m/03vt0
s00MVmhTjDY,590.0,600.0,/m/03vt0
s05jmR_aWYQ,90.0,100.0,/m/0_ksk
s06QeOJNlq0,21.0,31.0,/m/07qlf79
s09qNUBp5DQ,30.0,40.0,/m/07qlf79
s0DQTvwT978,230.0,240.0,/m/05kq4
s0ONv5DZA7Y,25.0,35.0,/m/03vt0
s0XV7Uso8uQ,30.0,40.0,/m/06_fw
s0d59aLYS90,90.0,100.0,/m/03vt0
s0eSbIv-HfA,70.0,80.0,/m/06_fw
s0gXJ4Phi30,370.0,380.0,/m/0g6b5
s0ibfQ2p-kg,0.0,10.0,/m/0g6b5
s0o9ZeaF5ZI,230.0,240.0,/m/03k3r
s0opSNxeiSY,100.0,110.0,/m/06mb1
s0pkPRwss9s,50.0,60.0,/m/06_fw
s1FOTwiBXg0,30.0,40.0,/m/07qlf79
s1XGiDnxZEM,400.0,410.0,/m/0g6b5
s1nFGBwRd8g,390.0,400.0,/m/02k_mr
s2DgKLRbJHw,30.0,40.0,/m/06mb1
s2RWMJVAQKQ,30.0,40.0,/m/07qlf79
s2UeI9X0N6U,30.0,40.0,/m/02k_mr
s2sQ7hXoix4,30.0,40.0,/m/0_ksk
s2ww9C_rNEo,0.0,10.0,/m/02k_mr
s3ApVl9PFxY,0.0,10.0,/m/05kq4
s3Ob3-JQtE0,100.0,110.0,/m/06mb1
s3VUNcoMATM,8.0,18.0,/m/0199g
s3gnfP_i19o,20.0,30.0,/m/0_ksk
s3jjCKSeYME,29.0,39.0,/m/0199g
s3sVGhZjygE,30.0,40.0,/m/0199g
s49UTBkLpwI,30.0,40.0,/m/07qlf79
s4Qcja7gb8c,10.0,20.0,/m/0_ksk
s4cuUdOWKyE,9.0,19.0,/m/0199g
s4i6c6eRt8M,140.0,150.0,/m/07qlf79
s4zkOh14Tyw,460.0,470.0,/m/0g6b5
s5GQF8D-tpk,22.0,32.0,/m/07qlf79
s5s5eLBtIrM,30.0,40.0,/m/05kq4
s5tEYVCds3E,70.0,80.0,/m/06mb1
s60VuqH_UV0,30.0,40.0,/m/0199g
s65k-GU8k8U,30.0,40.0,/m/06mb1
s69D7iLn0pE,0.0,10.0,/m/06_fw
s69IRYvTw0c,30.0,40.0,/m/07qlf79
s69qU4rx7SU,30.0,40.0,/m/07qlf79
s6HHZJG8tn4,30.0,40.0,/m/05kq4
s6Yex3ufxl8,30.0,40.0,/m/06mb1
s6w5RORwlg4,10.0,20.0,/m/0g6b5
s73r-pXgWzg,80.0,90.0,/m/07qlf79
s7IsK3tSmeo,430.0,440.0,/m/0_ksk
s7WHG_mo45w,20.0,30.0,/m/06mb1
s7Ylb2nef9Q,110.0,120.0,/m/05kq4
s7Ze397vYDk,120.0,130.0,/m/05kq4
s7_J_6ceRwY,0.0,10.0,/m/06_fw
s7p_U1-xcEk,30.0,40.0,/m/07qlf79
s7yNzcqpRds,220.0,230.0,/m/05kq4
s85CrJ0MyHo,40.0,50.0,/m/06mb1
s8D_jG0jbj4,17.0,27.0,/m/0199g
s8PWGydNYqU,140.0,150.0,/m/0_ksk
s8S3lcYlIFY,30.0,40.0,/m/07qlf79
s8SAW72-kYY,0.0,7.0,/m/06mb1
s8UGk6H52oM,50.0,60.0,/m/06mb1
s8V7wPZHzkE,0.0,10.0,/m/0199g
s8Y3H9at1XI,280.0,290.0,/m/06mb1
s8xKgEAAHok,0.0,10.0,/m/06_fw
s8zU_p5zxR4,120.0,130.0,/m/02k_mr
s9CexyidELQ,110.0,120.0,/m/05kq4
s9LZQ-aF-mo,260.0,270.0,/m/06mb1
s9Oaj1xfTMI,50.0,60.0,/m/05kq4
s9cdnrnYThE,90.0,100.0,/m/03vt0
s9spq3A5MdU,370.0,380.0,/m/0_ksk
s9z2bHXSEgE,0.0,10.0,/m/0199g
s9zKzDWifJc,300.0,310.0,/m/0_ksk
sA5p6dn_WD4,60.0,70.0,/m/0199g
sADVsJj0s8I,60.0,70.0,/m/0g6b5
sAO7DPNIuzI,80.0,90.0,/m/03vt0
sAYd0ysPf_k,30.0,40.0,/m/07qlf79
sAbRTnzcC84,110.0,120.0,/m/06mb1
sAnOcFYtVfA,130.0,140.0,/m/02k_mr
sAqOYREfJuI,20.0,30.0,/m/07qlf79
sAwm48ES2Hw,280.0,290.0,/m/02k_mr
sAx7YT3olJM,530.0,540.0,/m/03vt0
sBE5hckck6w,30.0,40.0,/m/0199g
sBOofYwxTv4,0.0,10.0,/m/0g6b5
sBZpIRlF9cg,30.0,40.0,/m/0g6b5
sB_r69rxFFM,110.0,120.0,/m/0199g
sBkaRYLAGg8,120.0,130.0,/m/0_ksk
sByhZ38mIck,6.0,16.0,/m/07qlf79
sCFpELTZ2FQ,30.0,40.0,/m/07qlf79
sCKYabFQfX4,0.0,10.0,/m/07qlf79
sCNTR5qDlgM,350.0,360.0,/m/0199g
sCOwXmZKJCk,30.0,40.0,/m/05kq4
sCcc9TfMMVg,30.0,40.0,/m/06_fw
sCn1nrczq3Y,30.0,40.0,/m/0199g
sCuCzOWrWTs,450.0,460.0,/m/02k_mr
sDIn9HkkLzo,30.0,40.0,/m/05kq4
sDUp1bJnPb8,90.0,100.0,/m/06mb1
sD_jDdJ_TQ4,140.0,150.0,/m/02k_mr
sE76qbxxW-s,0.0,10.0,/m/06_fw
sEQ_ZIEG4vw,200.0,210.0,/m/0_ksk
sESCjM7Idcw,220.0,230.0,/m/05kq4
sEWdN3vafVM,530.0,540.0,/m/06mb1
sEdhe4tTFDM,580.0,590.0,/m/05kq4
sEgU5l7sNoU,160.0,170.0,/m/02k_mr
sEjBNsX52P0,30.0,40.0,/m/07qlf79
sEnkJtU_y3k,0.0,10.0,/m/0g6b5
sF-8blLOrnU,80.0,90.0,/m/0199g
sF71M0AUG9o,60.0,70.0,/m/05kq4
sFHqqLmFCaM,280.0,290.0,/m/0g6b5
sFL6kA_cVTg,0.0,10.0,/m/0g6b5
sFN3Ts_RBSI,10.0,20.0,/m/02k_mr
sFPCqfqWbhY,0.0,10.0,/m/06mb1
sFYc-32szrY,20.0,30.0,/m/02k_mr
sFYm-bKXylU,130.0,140.0,/m/03vt0
sFeC5SYUwF4,200.0,210.0,/m/03vt0
sFkHlq02CQs,250.0,260.0,/m/0199g
sFkmVTLj16Q,410.0,420.0,/m/0_ksk
sFnLGz0FQl4,260.0,270.0,/m/07qlf79
sFzjPzs5eOc,30.0,40.0,/m/02k_mr
sGD-9YYjKlo,30.0,40.0,/m/0g6b5
sGGItkuatuE,200.0,210.0,/m/02k_mr
sGHixYCMbWY,20.0,30.0,/m/03vt0
sGdaWfNLFwk,40.0,50.0,/m/0_ksk
sGezMxPInFU,30.0,40.0,/m/02k_mr
sGnyTB2-8v0,150.0,160.0,/m/0g6b5
sH95A5xSl5s,330.0,340.0,/m/0_ksk
sHJIDHPhVuI,0.0,7.0,/m/06_fw
sHPb-3pvRzA,30.0,40.0,/m/07qlf79
sHWOsX56TRw,0.0,10.0,/m/0199g
sHZ1D5G3Sf0,250.0,260.0,/m/0199g
sHlihS2EcrA,160.0,170.0,/m/06_fw
sHtUpGnaZQo,30.0,40.0,/m/07qlf79
sHvHGOfdJLQ,180.0,190.0,/m/0_ksk
sI60rrlIFDk,80.0,90.0,/m/03vt0
sIAMlbkqfbg,310.0,320.0,/m/0_ksk
sILbbJ0DB8k,20.0,30.0,/m/02k_mr
sIP8Nntdzes,0.0,10.0,/m/0g6b5
sIh0_xFIHCo,30.0,40.0,/m/06_fw
sJ8Aw9m6FCw,0.0,10.0,/m/0g6b5
sJaCusfm3F0,30.0,40.0,/m/0_ksk
sJf6QDolajs,0.0,10.0,/m/06mb1
sJmYNqsAXuE,30.0,40.0,/m/0g6b5
sJpqnuPmSsQ,40.0,50.0,/m/03vt0
sK8GsKlbSM0,60.0,70.0,/m/05kq4
sKET0EJGLps,310.0,320.0,/m/03vt0
sKGjHfrjjvE,0.0,10.0,/m/0g6b5
sKQCmV4f3Mo,40.0,50.0,/m/02k_mr
sKaqX6Q7OOg,20.0,30.0,/m/0_ksk
sKdmY3NQl4I,460.0,470.0,/m/06mb1
sKev7AqOIRM,80.0,90.0,/m/05kq4
sKk1DOq3KDI,23.0,33.0,/m/0_ksk
sKmpesWsPSk,50.0,60.0,/m/06mb1
sKoGL0SWeFw,30.0,40.0,/m/06mb1
sKx5fDdvkjw,21.0,31.0,/m/07qlf79
sLIjgK2Hqi0,30.0,40.0,/m/0g6b5
sLPAcgyETPM,30.0,40.0,/m/07qlf79
sL_MrAf8UII,20.0,30.0,/m/0g6b5
sLiYY7R1_bM,0.0,10.0,/m/0g6b5
sLsgYMV2uUg,460.0,470.0,/m/0_ksk
sM7p1ROleZ4,250.0,260.0,/m/03vt0
sMZ0_jg8WUE,290.0,300.0,/m/0_ksk
sMoy5jVww9s,50.0,60.0,/m/0199g
sMyKvyECN0U,60.0,70.0,/m/0_ksk
sN0dHgCjR70,160.0,170.0,/m/02k_mr
sN1hEx0_AbA,580.0,590.0,/m/03vt0
sN8fi0FN8WI,20.0,30.0,/m/0g6b5
sNHXwfewcSc,0.0,10.0,/m/0199g
sNL8k4EuQR4,60.0,70.0,/m/03vt0
sNk-rlYchDQ,30.0,40.0,/m/06mb1
sNt0bQez-I4,120.0,130.0,/m/0g6b5
sO6IEnpvn4M,410.0,420.0,/m/05kq4
sOGBbq_KDT0,50.0,60.0,/m/03vt0
sOKx1TErHAU,30.0,40.0,/m/0g6b5
sOONHekpKPQ,110.0,120.0,/m/05kq4
sOOrL0Fhey8,40.0,50.0,/m/05kq4
sOXvlopcsmU,70.0,80.0,/m/0199g
sOa7g-44Dag,30.0,40.0,/m/07qlf79
sOebyTDzgpY,30.0,40.0,/m/07qlf79
sOg4MNTWx_0,150.0,160.0,/m/06_fw
sOykJoiSeWU,30.0,40.0,/m/06mb1
sOzjjOPWnv8,150.0,160.0,/m/07qlf79
sP6oAS1iAlM,30.0,40.0,/m/07qlf79
sP6pc86ait8,100.0,110.0,/m/0g6b5
sPIV4vCteWk,30.0,40.0,/m/0199g
sPKWMYG40Qw,40.0,50.0,/m/0g6b5
sPQUe6V2loU,60.0,70.0,/m/06_fw
sPu-LL1plMs,0.0,10.0,/m/0g6b5
sPvbBIiHgb8,30.0,40.0,/m/07qlf79
sQB4lI2CmE8,0.0,10.0,/m/0_ksk
sQYsMlV_LZM,130.0,140.0,/m/05kq4
sQwlkXjQabo,10.0,20.0,/m/07qlf79
sR33iYlxlQM,20.0,30.0,/m/06mb1
sRSga7TxQRc,10.0,20.0,/m/06_fw
sRYSCKrJFi8,80.0,90.0,/m/02k_mr
sRbQXKbFWkU,240.0,250.0,/m/03vt0
sRq0z9Tnx5k,150.0,160.0,/m/0_ksk
sS34LjEBaq0,10.0,20.0,/m/06_fw
sSCIu19IFzg,0.0,10.0,/m/0_ksk
sSGLPwuglTw,30.0,40.0,/m/06mb1
sSO7ZVdiPIM,80.0,90.0,/m/03vt0
sSRBlMS_EWw,20.0,30.0,/m/07qlf79
sST5hHkXzYA,70.0,80.0,/m/0199g
sSYMz1NpzEw,50.0,60.0,/m/0199g
sSa0xHwIhSI,20.0,30.0,/m/0_ksk
sSjB0U2PeRw,30.0,40.0,/m/06mb1
sSpxV_TUgH4,0.0,10.0,/m/03vt0
sSzb_WFJNMc,30.0,40.0,/m/0_ksk
sT18i44xVJI,100.0,110.0,/m/06mb1
sTCrTOGPo4Q,20.0,30.0,/m/06_fw
sTFh9zd0MeE,50.0,60.0,/m/0_ksk
sTQ2rIJF-Ns,10.0,20.0,/m/0199g
sTUvIVZL0K8,60.0,70.0,/m/02k_mr
